111207,IND,O,,Mr.,21 Prohaska Meadows Suite 260, Talipao 3335 Bukidnon,,,,6330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111155,IND,O,,Pastor.,61 Walter Square Suite 360, Jimalalud 1760 Agusan del Sur,,,,2379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111369,IND,O,,Sgt.,00A Kiehn Ways Suite 198, San Isidro 6436 Metro Manila,,,,3658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111263,IND,O,,W/ro,26 Waelchi Glens, Bonifacio 3943 Metro Manila,,,,2366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111175,IND,O,,Ato,31/06 Cormier Mountain, Sadanga 1411 Quezon,,,,5077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111407,IND,O,,Sgt.,37 Bode Ramp, Poblacion, Malaybalay 4626 Zamboanga del Norte,,,4878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111231,IND,O,,Rev.,02 Lowe Mills Suite 483, Poblacion, Batangas City 5174 Maguindanao,,,3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111201,IND,O,,Dr.,15 King Via Apt. 983, Pantukan 2229 Bohol,,,,7633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111218,IND,O,,Mr.,29A/67 Rempel Ranch, San Jose 7216 Marinduque,,,,7021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111328,IND,O,,Mr.,20A/59 Kuhn Cliffs Suite 972, Poblacion, Cagayan de Oro 1566 Zamboanga Sibugay,,,8641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111217,IND,O,,W/ro,60 Kozey Turnpike Suite 437, Monkayo 7262 Bataan,,,,9391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111182,IND,O,,Haji,58A/82 Howe Row, Dauis 8419 Albay,,,,2103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111308,IND,O,,Lt.,64A/49 Koch Spurs Suite 516, Payao 7528 Dinagat Islands,,,,4738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111354,IND,O,,Sr.,02/82 Luettgen Valley, T'boli 4668 Quezon,,,,3770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111338,IND,O,,Pastor.,45A/06 Zulauf Springs, Poblacion, Trece Martires 0843 Guimaras,,,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111244,IND,O,,Ato,93A/45 Emard Skyway Suite 483, Poblacion, Cadiz 0662 Quezon,,,5429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111250,IND,O,,Mrs.,17A Schumm Stravenue Suite 882, Virac 0543 Quezon,,,,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111213,IND,O,,Prof.,47A Emmerich Manors Apt. 629, Poblacion, Palayan 4338 Benguet,,,4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111115,IND,O,,Mr.,64A/50 Kovacek Islands Apt. 407, Siasi 4954 Ilocos Sur,,,,2334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111292,IND,O,,Sgt.,40A/00 Baumbach Common Suite 157, Poblacion, Iloilo City 6188 Siquijor,,,4419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111188,IND,O,,Miss,35A Runolfsdottir Junction Suite 445, Poblacion, Naga 0945 Palawan,,,6308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111390,IND,O,,Master,71A Stanton Inlet, Santa Ana 3071 Ilocos Sur,,,,9944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111174,IND,O,,Master,42A/02 Welch Mews, Tublay 9733 Romblon,,,,9448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111237,IND,O,,w/t,52A West Village Apt. 191, Poblacion, Koronadal 3704 Catanduanes,,,3054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111144,IND,O,,Prof.,59/30 Harvey Loop Apt. 118, Poblacion, Dapitan 8732 Pangasinan,,,5560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111236,IND,O,,Inspector,19/51 Hirthe Courts, Rosario 7167 Southern Leyte,,,,7729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111262,IND,O,,Sr.,00/60 Rutherford Ford, Poblacion, Manila 1983 Guimaras,,,8265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111386,IND,O,,Ato,33A Blanda Light Apt. 670, Sultan Mastura 1787 Tawi-Tawi,,,,5113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111304,IND,O,,Captain,60 Hoppe Road Suite 947, Paluan 2129 Palawan,,,,8776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111307,IND,O,,Sgt.,01A/72 Schmidt Fort Apt. 509, Poblacion, Imus 5837 Southern Leyte,,,5398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111283,IND,O,,Sr.,20/23 Reilly Via Suite 186, Basud 8312 Lanao del Norte,,,,7845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111134,IND,O,,Rev.,22/54 Schoen Inlet Apt. 077, Tanay 9596 Compostela Valley,,,,5080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111359,IND,O,,Mr.,19A/63 Batz Junction, Tukuran 5420 Capiz,,,,5445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111118,IND,O,,Lt.,38/40 Corkery Forges, Magsaysay 6644 Surigao del Norte,,,,9159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111336,IND,O,,Mr.,67 Morar Freeway, Poblacion, Borongan 6114 Zamboanga del Sur,,,6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111404,IND,O,,Pastor.,64A/16 Rowe Island, Cabadbaran City 0570 Zambales,,,,8795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111139,IND,O,,Eng.,52/02 Hilpert Spur Suite 118, Pulupandan 6533 Marinduque,,,,4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111282,IND,O,,Dr.,85 Bradtke Groves Apt. 793, Pontevedra 0219 Romblon,,,,4864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111271,IND,O,,Dr.,75 Heller Run Apt. 818, Poblacion, Cauayan 4831 Isabela,,,3475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111181,IND,O,,Sr.,04A/23 Schinner Stravenue, Poblacion, Cadiz 6184 Sulu,,,9354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111396,IND,O,,Sgt.,71A/93 Kunde Mountains, Poblacion, Trece Martires 2803 Aurora,,,9119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111326,IND,O,,Dr.,04A Hartmann Via, Poblacion, Mabalacat 0832 Batanes,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111366,IND,O,,Sr.,63/40 DuBuque Keys, Poblacion, Laoag 1320 Maguindanao,,,9767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111362,IND,O,,Pastor.,30/65 Feest Loaf Suite 582, Magsingal 1451 Camarines Norte,,,,4161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111269,IND,O,,Master,62A/53 Koelpin Glen, Madrid 7831 Cavite,,,,4201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111334,IND,O,,W/ro,62A Bogisich Flat, Cabatuan 8698 Eastern Samar,,,,8954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111159,IND,O,,Lt.,18 Hane Parks, Poblacion, San Jose del Monte 6573 Lanao del Sur,,,7372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111209,IND,O,,Master,93/55 Tillman Ports, Vallehermoso 8737 Pangasinan,,,,8513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111345,IND,O,,Lt.,73 Shields Course, Tinoc 0042 Marinduque,,,,6717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111223,IND,O,,Pastor.,57A/23 Berge Estates Suite 599, Poblacion, Escalante 8438 Oriental Mindoro,,,4056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111384,IND,O,,W/ro,11/60 Parisian Spur, Poblacion, Catbalogan 6290 Benguet,,,2238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111352,IND,O,,Lt.,14/26 Mertz Coves Suite 887, Poblacion, Maasin 9576 South Cotabato,,,5234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111143,IND,O,,Captain,53A/70 Robel Fields, Poblacion, Lapu-Lapu 7288 Iloilo,,,6770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111258,IND,O,,Mrs.,87/32 Harvey Harbor Apt. 647, Poblacion, Malabon 4664 Oriental Mindoro,,,1238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111126,IND,O,,Miss,56A/59 Hammes Rue Apt. 595, Poblacion, Cebu City 9567 Bataan,,,6712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111372,IND,O,,Captain,67 Moore Flats Suite 255, Bato 0473 Antique,,,,8903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111165,IND,O,,Unknown,61A Purdy Ports Apt. 803, Romblon 3327 Cotabato,,,,3862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111327,IND,O,,Prof.,81A Hudson Burgs Apt. 823, Llanera 9231 Agusan del Norte,,,,5007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111185,IND,O,,Captain,74A/49 Wolff Knoll, Poblacion, Legazpi 2926 La Union,,,7846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111330,IND,O,,Sgt.,38/20 Kessler Alley Apt. 411, Gainza 1343 Camarines Sur,,,,4654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111298,IND,O,,Rev.,53A Gulgowski Inlet Suite 864, Sebaste 4098 Bulacan,,,,9996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111288,IND,O,,W/ro,97A/91 Reynolds Corners, Biñan City 1577 Abra,,,,7030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111193,IND,O,,W/ro,52 Gutkowski Mall Apt. 710, Poblacion, Tagum 3313 Bulacan,,,8377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111346,IND,O,,Miss,41/90 Heaney Courts Suite 982, Poblacion, Quezon City 8478 Southern Leyte,,,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111189,IND,O,,Pastor.,18A Botsford Shores Suite 744, Buenavista 3172 Benguet,,,,4730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111408,IND,O,,Eng.,28A/33 O'Kon Row Suite 971, Cabangan 6118 Surigao del Norte,,,,4550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111219,IND,O,,Miss,41/36 Mosciski Wells, Poblacion, Iligan 3563 Quirino,,,3528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111377,IND,O,,W/ro,09A Rippin Rest Apt. 135, Dumalneg 0336 Laguna,,,,8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111370,IND,O,,Haji,87A/11 Lueilwitz Knolls Apt. 990, Poblacion, El Salvador 6551 Maguindanao,,,7178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111113,IND,O,,Lt.,73 Bednar Squares Apt. 725, Poblacion, Marawi 6660 Romblon,,,1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111190,IND,O,,Ato,80A Thiel Street, Diadi 9373 Cagayan,,,,6650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111122,IND,O,,Mrs.,40A/05 Wuckert Light, Pagbilao 9188 Isabela,,,,4045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111121,IND,O,,Unknown,99 Vandervort Fork, Masantol 1053 Misamis Occidental,,,,4826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111375,IND,O,,Sgt.,99A Schamberger Crossing Suite 412, Mabitac 7165 Misamis Occidental,,,,9815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111202,IND,O,,Unknown,22A Marvin Terrace, Minglanilla 6976 Eastern Samar,,,,5923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111368,IND,O,,Lt.,04A/18 Parisian Route, Poblacion, Oroquieta 1816 Compostela Valley,,,6580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111405,IND,O,,Ato,48A/78 Kihn Fords Apt. 828, Poblacion, Tayabas 8376 Capiz,,,4142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111241,IND,O,,Haji,81 Glover Grove, Magsaysay 3447 Mountain Province,,,,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111124,IND,O,,Rev.,32/84 Spinka River, Lianga 0004 Zambales,,,,2966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111141,IND,O,,Mrs.,32A/91 Murphy Locks Apt. 633, Pandan 4772 Dinagat Islands,,,,1602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111410,IND,O,,Sr.,78 Ward Port, Santa Teresita 2383 Camarines Nort,,,,7504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111335,IND,O,,Ato,17/47 Walter Corners, Poblacion, Muñoz 8090 Laguna,,,9774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111153,IND,O,,Unknown,98/14 Howell Cove, Malilipot 9159 Camarines Sur,,,,9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111235,IND,O,,Captain,83/57 VonRueden Trace Apt. 588, Poblacion, Iriga 6186 Albay,,,4503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111406,IND,O,,Captain,43A/97 Schaefer Prairie Suite 548, Poblacion, Tagbilaran 9076 Eastern Samar,,,8374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111315,IND,O,,Haji,57/09 Rolfson Mountain Apt. 315, Rizal 8917 Isabela,,,,1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111287,IND,O,,Mrs.,92/71 Kertzmann Rapid Suite 305, Poro 6306 Misamis Oriental,,,,3474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111180,IND,O,,W/ro,96 Franecki Vista Apt. 469, Poblacion, Tandag 4183 Negros Occidental,,,1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111233,IND,O,,Miss,26/07 Bergstrom Passage, San Manuel 0014 Zamboanga del Nort,,,,6272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111275,IND,O,,Miss,45/63 Koss Street Apt. 292, Poblacion, San Carlos 2460 Romblon,,,3811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111339,IND,O,,Mr.,86A/41 Grant Points Suite 419, Poblacion, San Carlos 5759 Palawan,,,4797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111148,IND,O,,Mrs.,05/85 Gerlach Canyon Suite 019, Baleno 9932 Apayao,,,,2108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111350,IND,O,,Mrs.,67 Hettinger Path, Jovellar 7819 Benguet,,,,7213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111325,IND,O,,Miss,43/68 Swaniawski Tunnel Apt. 497, Poblacion, Isabela 8020 Negros Occidental,,,1859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111222,IND,O,,Unknown,73 Bednar Squares Apt. 725, Poblacion, Marawi 6660 Romblon,,,1672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111197,IND,O,,Haji,80A Thiel Street, Diadi 9373 Cagayan,,,,3926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111186,IND,O,,Mr.,40A/05 Wuckert Light, Pagbilao 9188 Isabela,,,,8731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111264,IND,O,,Lt.,99 Vandervort Fork, Masantol 1053 Misamis Occidental,,,,5174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111131,IND,O,,Mr.,99A Schamberger Crossing Suite 412, Mabitac 7165 Misamis Occidental,,,,6609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111402,IND,O,,Captain,22A Marvin Terrace, Minglanilla 6976 Eastern Samar,,,,4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111285,IND,O,,Unknown,04A/18 Parisian Route, Poblacion, Oroquieta 1816 Compostela Valley,,,8342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111318,IND,O,,Prof.,48A/78 Kihn Fords Apt. 828, Poblacion, Tayabas 8376 Capiz,,,2193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111331,IND,O,,w/t,81 Glover Grove, Magsaysay 3447 Mountain Province,,,,7455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111119,IND,O,,Master,32/84 Spinka River, Lianga 0004 Zambales,,,,5491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111400,IND,O,,Haji,32A/91 Murphy Locks Apt. 633, Pandan 4772 Dinagat Islands,,,,1603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111356,IND,O,,Rev.,78 Ward Port, Santa Teresita 2383 Camarines Nort,,,,4059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111391,IND,O,,Rev.,17/47 Walter Corners, Poblacion, Muñoz 8090 Laguna,,,8892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111312,IND,O,,W/ro,98/14 Howell Cove, Malilipot 9159 Camarines Sur,,,,6483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111176,IND,O,,Dr.,83/57 VonRueden Trace Apt. 588, Poblacion, Iriga 6186 Albay,,,6326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111244,IND,A,,Captain,43A/97 Schaefer Prairie Suite 548, Poblacion, Tagbilaran 9076 Eastern Samar,,,8536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111183,IND,A,,Sr.,57/09 Rolfson Mountain Apt. 315, Rizal 8917 Isabela,,,,5977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111310,IND,A,,Eng.,92/71 Kertzmann Rapid Suite 305, Poro 6306 Misamis Oriental,,,,8292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111207,IND,A,,Sgt.,96 Franecki Vista Apt. 469, Poblacion, Tandag 4183 Negros Occidental,,,1873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111219,IND,A,,Dr.,26/07 Bergstrom Passage, San Manuel 0014 Zamboanga del Nort,,,,6100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111269,IND,A,,Pastor.,45/63 Koss Street Apt. 292, Poblacion, San Carlos 2460 Romblon,,,3368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111237,IND,A,,Prof.,86A/41 Grant Points Suite 419, Poblacion, San Carlos 5759 Palawan,,,4212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111361,IND,A,,w/t,05/85 Gerlach Canyon Suite 019, Baleno 9932 Apayao,,,,6338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111291,IND,A,,Miss,67 Hettinger Path, Jovellar 7819 Benguet,,,,7772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111232,IND,A,,Master,43/68 Swaniawski Tunnel Apt. 497, Poblacion, Isabela 8020 Negros Occidental,,,3291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111226,IND,A,,Sgt.,00A Schoen Corners Suite 935, Poblacion, Bacolod 1688 Rizal,,,2243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111163,IND,A,,Sr.,95 Kihn Common Apt. 087, Poblacion, Tagaytay 1986 Sarangani,,,2697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111281,IND,A,,Prof.,18A Hilll Mountain Suite 498, Poblacion, Tandag 9385 Nueva Ecija,,,3882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111182,IND,A,,Eng.,67A/05 Schroeder Via Apt. 639, Poblacion, Cabuyao 9115 Capiz,,,7158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111238,IND,A,,Dr.,75 Lebsack Views Suite 783, Poblacion, La Carlota 9025 Samar,,,9397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111258,IND,A,,Prof.,51A Murray Mountain, Poblacion, Batac 2236 Misamis Occidental,,,6242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111364,IND,A,,Lt.,65 Reichel Rapid, Poblacion, Manila 0340 Metro Manila,,,1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111141,IND,A,,w/t,91/66 Weimann Fields Apt. 241, Poblacion, San Carlos 2229 Nueva Ecija,,,6758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111212,IND,A,,Master,20 Kling Walk Suite 636, President Roxas 0151 Sarangani,,,,4102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111119,IND,A,,Prof.,75/04 Willms Ranch, Basco 7238 Oriental Mindoro,,,,3644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111150,IND,A,,Ato,08 Wyman Oval Suite 242, Poblacion, Marikina 9006 Abra,,,9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111333,IND,A,,Ato,24A Roob Falls, Poblacion, Tangub 8203 Negros Oriental,,,4051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111224,IND,A,,W/ro,34A Hills Crescent Suite 413, Batad 0093 Misamis Oriental,,,,8856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111253,IND,A,,Eng.,97A/03 Reinger Rest, Poblacion, Himamaylan 4925 Compostela Valley,,,5785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111118,IND,A,,Sr.,55A Carroll Square Suite 626, Lambunao 7696 Bulacan,,,,2956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111174,IND,A,,Ato,37A Baumbach Junctions Apt. 302, Poblacion, Ilagan 2223 Ifugao,,,9360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111139,IND,A,,Unknown,99 Legros Viaduct, Sipocot 3219 Lanao del Norte,,,,4973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111268,IND,A,,Miss,88A Schulist Green Apt. 376, Tineg 5469 Sarangani,,,,5249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111321,IND,A,,Inspector,11/31 Williamson Divide, Brooke's Point 1144 Aurora,,,,3020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111403,IND,A,,Dr.,18A Bergnaum Forest Apt. 541, Baao 9072 Sarangani,,,,3682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111358,IND,A,,Inspector,97/62 Goldner Lake Apt. 006, Poblacion, San Carlos 1941 Guimaras,,,6774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111390,IND,A,,Mrs.,58/01 O'Reilly Drive Apt. 246, Poblacion, Quezon City 8987 Tawi-Tawi,,,7811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111136,IND,A,,Miss,43 Koch Pines, Poblacion, Roxas 9482 Surigao del Sur,,,7853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111302,IND,A,,Inspector,11A/70 Schmitt Lodge, Poblacion, Pagadian 0635 Capiz,,,8579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111192,IND,A,,Captain,99A Toy Well Apt. 987, Pangantucan 3517 Batanes,,,,9598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111233,IND,A,,Eng.,03 Beier Course Apt. 601, Pozzorubio 2552 Zambales,,,,5585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111297,IND,A,,Lt.,21/92 Brakus Place, Poblacion, Cabanatuan 8468 Tarlac,,,8303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111378,IND,A,,Pastor.,03A/65 Cronin Locks Apt. 829, Bonifacio 4874 Capiz,,,,1271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111295,IND,A,,Mrs.,74A/53 Wunsch Estates Suite 651, Poblacion, San Pablo 5345 Pampanga,,,6023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111353,IND,A,,Lt.,54A Padberg Vista, Carasi 9206 Cebu,,,,5865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111172,IND,A,,w/t,05/78 Weissnat Villages Suite 917, Poblacion, Tabaco 3255 Davao del Sur,,,8188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111235,IND,A,,w/t,36A/30 Kuphal Centers, Poblacion, Imus 5257 Palawan,,,3811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111294,IND,A,,Unknown,97 Little Crescent Suite 580, Poblacion, Mandaluyong 9512 Compostela Valley,,,5245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111381,IND,A,,W/ro,78A/34 Fahey Mission Suite 592, Poblacion, San Juan 7084 Zamboanga del Sur,,,8255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111194,IND,A,,Dr.,29A/00 Pollich Well, Poblacion, Lamitan 3170 Pampanga,,,5036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111272,IND,A,,Rev.,71/23 Fritsch Field Suite 837, Poblacion, San Fernando 6868 Catanduanes,,,3858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111360,IND,A,,Rev.,84A Fisher Well, Poblacion, Gapan 1317 Zamboanga del Norte,,,3828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
